steam_appid,header_image,screenshots,background,movies
985580,https://steamcdn-a.akamaihd.net/steam/apps/985580/header.jpg?t=1543934600,"[{'id': 0, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985580/ss_a4e3216d64ba88a3880c08f8fa933c948dd01f94.600x338.jpg?t=1543934600', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985580/ss_a4e3216d64ba88a3880c08f8fa933c948dd01f94.1920x1080.jpg?t=1543934600'}, {'id': 1, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985580/ss_64e7f733c879ab4d2a4d770303790671ee06a227.600x338.jpg?t=1543934600', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985580/ss_64e7f733c879ab4d2a4d770303790671ee06a227.1920x1080.jpg?t=1543934600'}, {'id': 2, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985580/ss_bfa5fbe6f589330058889112397177d91515e44a.600x338.jpg?t=1543934600', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985580/ss_bfa5fbe6f589330058889112397177d91515e44a.1920x1080.jpg?t=1543934600'}, {'id': 3, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985580/ss_4c226d187ba7232981a579c14d553bcff5550cda.600x338.jpg?t=1543934600', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985580/ss_4c226d187ba7232981a579c14d553bcff5550cda.1920x1080.jpg?t=1543934600'}, {'id': 4, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985580/ss_6aa0823e7490c5ee4702dc0ad07deba44f20400d.600x338.jpg?t=1543934600', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985580/ss_6aa0823e7490c5ee4702dc0ad07deba44f20400d.1920x1080.jpg?t=1543934600'}]",https://steamcdn-a.akamaihd.net/steam/apps/985580/page_bg_generated_v6b.jpg?t=1543934600,"[{'id': 256735989, 'name': '1', 'thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/256735989/movie.293x165.jpg?t=1542767876', 'webm': {'480': 'http://steamcdn-a.akamaihd.net/steam/apps/256735989/movie480.webm?t=1542767876', 'max': 'http://steamcdn-a.akamaihd.net/steam/apps/256735989/movie_max.webm?t=1542767876'}, 'highlight': True}]"
985620,https://steamcdn-a.akamaihd.net/steam/apps/985620/header.jpg?t=1552582827,"[{'id': 0, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985620/ss_43dbc36e43982123238e317db95ee1aae0905a5e.600x338.jpg?t=1552582827', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985620/ss_43dbc36e43982123238e317db95ee1aae0905a5e.1920x1080.jpg?t=1552582827'}, {'id': 1, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985620/ss_6229c07dc45e60536c6374bda5e0d580cf43dad3.600x338.jpg?t=1552582827', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985620/ss_6229c07dc45e60536c6374bda5e0d580cf43dad3.1920x1080.jpg?t=1552582827'}, {'id': 2, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985620/ss_50c9aa4d758f0c69e9d42c40aa425d6d805f1998.600x338.jpg?t=1552582827', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985620/ss_50c9aa4d758f0c69e9d42c40aa425d6d805f1998.1920x1080.jpg?t=1552582827'}, {'id': 3, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985620/ss_5f2a5b82c966ffd8cdbffa9f89186ef07205e4b5.600x338.jpg?t=1552582827', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985620/ss_5f2a5b82c966ffd8cdbffa9f89186ef07205e4b5.1920x1080.jpg?t=1552582827'}, {'id': 4, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985620/ss_da6246b148290bca175ab06949bd0e645b80303a.600x338.jpg?t=1552582827', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985620/ss_da6246b148290bca175ab06949bd0e645b80303a.1920x1080.jpg?t=1552582827'}, {'id': 5, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985620/ss_ccde2798f7adbd56a7d878024e0147259e7c61c4.600x338.jpg?t=1552582827', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985620/ss_ccde2798f7adbd56a7d878024e0147259e7c61c4.1920x1080.jpg?t=1552582827'}, {'id': 6, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985620/ss_e3535cf96a877f39ba0228804ada65c38d0b424f.600x338.jpg?t=1552582827', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985620/ss_e3535cf96a877f39ba0228804ada65c38d0b424f.1920x1080.jpg?t=1552582827'}, {'id': 7, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985620/ss_db3c27c6afe766b694b934eddec8075c6ae8e907.600x338.jpg?t=1552582827', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985620/ss_db3c27c6afe766b694b934eddec8075c6ae8e907.1920x1080.jpg?t=1552582827'}, {'id': 8, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985620/ss_d758ee8800cb0f4ffc0bdfa8054df00972bdec1f.600x338.jpg?t=1552582827', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985620/ss_d758ee8800cb0f4ffc0bdfa8054df00972bdec1f.1920x1080.jpg?t=1552582827'}]",https://steamcdn-a.akamaihd.net/steam/apps/985620/page_bg_generated_v6b.jpg?t=1552582827,"[{'id': 256741952, 'name': 'Trailer', 'thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/256741952/movie.293x165.jpg?t=1549005123', 'webm': {'480': 'http://steamcdn-a.akamaihd.net/steam/apps/256741952/movie480.webm?t=1549005123', 'max': 'http://steamcdn-a.akamaihd.net/steam/apps/256741952/movie_max.webm?t=1549005123'}, 'highlight': True}, {'id': 256736073, 'name': 'Teaser Trailer', 'thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/256736073/movie.293x165.jpg?t=1542750607', 'webm': {'480': 'http://steamcdn-a.akamaihd.net/steam/apps/256736073/movie480.webm?t=1542750607', 'max': 'http://steamcdn-a.akamaihd.net/steam/apps/256736073/movie_max.webm?t=1542750607'}, 'highlight': True}]"
985640,https://steamcdn-a.akamaihd.net/steam/apps/985640/header.jpg?t=1548575835,"[{'id': 0, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985640/ss_c728d2cce3c0b994a1c72552f9fff8380b2875ac.600x338.jpg?t=1548575835', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985640/ss_c728d2cce3c0b994a1c72552f9fff8380b2875ac.1920x1080.jpg?t=1548575835'}, {'id': 1, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985640/ss_4f97fb0f5ba7751d9799b7ad552279b1bf329b04.600x338.jpg?t=1548575835', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985640/ss_4f97fb0f5ba7751d9799b7ad552279b1bf329b04.1920x1080.jpg?t=1548575835'}, {'id': 2, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985640/ss_7726481d987731a347549de94f39d981ee04b2b4.600x338.jpg?t=1548575835', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985640/ss_7726481d987731a347549de94f39d981ee04b2b4.1920x1080.jpg?t=1548575835'}, {'id': 3, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985640/ss_cf0c2a8aed3869702e0a53c0af40ac0e94860997.600x338.jpg?t=1548575835', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985640/ss_cf0c2a8aed3869702e0a53c0af40ac0e94860997.1920x1080.jpg?t=1548575835'}, {'id': 4, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985640/ss_845a3334decd55cde2afc8e0ff6848aa108168ef.600x338.jpg?t=1548575835', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985640/ss_845a3334decd55cde2afc8e0ff6848aa108168ef.1920x1080.jpg?t=1548575835'}]",https://steamcdn-a.akamaihd.net/steam/apps/985640/page_bg_generated_v6b.jpg?t=1548575835,"[{'id': 256735993, 'name': 'AmandasStickerbook', 'thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/256735993/movie.293x165.jpg?t=1543765085', 'webm': {'480': 'http://steamcdn-a.akamaihd.net/steam/apps/256735993/movie480.webm?t=1543765085', 'max': 'http://steamcdn-a.akamaihd.net/steam/apps/256735993/movie_max.webm?t=1543765085'}, 'highlight': True}]"
985680,https://steamcdn-a.akamaihd.net/steam/apps/985680/header.jpg?t=1554350106,"[{'id': 0, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985680/ss_4972d007f6bd24c4bcad62d016cdd789328aa23d.600x338.jpg?t=1554350106', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985680/ss_4972d007f6bd24c4bcad62d016cdd789328aa23d.1920x1080.jpg?t=1554350106'}, {'id': 1, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985680/ss_29e0efa998928fba40e0aca8935597b1f44b5699.600x338.jpg?t=1554350106', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985680/ss_29e0efa998928fba40e0aca8935597b1f44b5699.1920x1080.jpg?t=1554350106'}, {'id': 2, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985680/ss_7ceb54e5aee3a6a5066a8cafbda5539ec6010c19.600x338.jpg?t=1554350106', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985680/ss_7ceb54e5aee3a6a5066a8cafbda5539ec6010c19.1920x1080.jpg?t=1554350106'}, {'id': 3, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985680/ss_6d87a44937b6add650eeee5c13476849f0738590.600x338.jpg?t=1554350106', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985680/ss_6d87a44937b6add650eeee5c13476849f0738590.1920x1080.jpg?t=1554350106'}]",https://steamcdn-a.akamaihd.net/steam/apps/985680/page_bg_generated_v6b.jpg?t=1554350106,"[{'id': 256747134, 'name': '新版闯关杀', 'thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/256747134/movie.293x165.jpg?t=1554350102', 'webm': {'480': 'http://steamcdn-a.akamaihd.net/steam/apps/256747134/movie480.webm?t=1554350102', 'max': 'http://steamcdn-a.akamaihd.net/steam/apps/256747134/movie_max.webm?t=1554350102'}, 'highlight': True}, {'id': 256739438, 'name': '闯关杀新', 'thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/256739438/movie.293x165.jpg?t=1545984643', 'webm': {'480': 'http://steamcdn-a.akamaihd.net/steam/apps/256739438/movie480.webm?t=1545984643', 'max': 'http://steamcdn-a.akamaihd.net/steam/apps/256739438/movie_max.webm?t=1545984643'}, 'highlight': True}]"
985710,https://steamcdn-a.akamaihd.net/steam/apps/985710/header.jpg?t=1554691081,"[{'id': 0, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985710/ss_84f3ff8dfa628708bc3d6614ad776bce56a65ed1.600x338.jpg?t=1554691081', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985710/ss_84f3ff8dfa628708bc3d6614ad776bce56a65ed1.1920x1080.jpg?t=1554691081'}, {'id': 1, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985710/ss_fdf267464de76880acb8f8cce290fbd0722eed31.600x338.jpg?t=1554691081', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985710/ss_fdf267464de76880acb8f8cce290fbd0722eed31.1920x1080.jpg?t=1554691081'}, {'id': 2, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985710/ss_8170d027d5769b36b531797a5aca8875cbf240bd.600x338.jpg?t=1554691081', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985710/ss_8170d027d5769b36b531797a5aca8875cbf240bd.1920x1080.jpg?t=1554691081'}, {'id': 3, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985710/ss_31d56c88d225a4f365856f82e3c314034d3bc5e6.600x338.jpg?t=1554691081', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985710/ss_31d56c88d225a4f365856f82e3c314034d3bc5e6.1920x1080.jpg?t=1554691081'}, {'id': 4, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985710/ss_726dbd338bca21ce7bb5dbcaec56006124e81735.600x338.jpg?t=1554691081', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985710/ss_726dbd338bca21ce7bb5dbcaec56006124e81735.1920x1080.jpg?t=1554691081'}, {'id': 5, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985710/ss_08393a41bd94ee8cf79b8569389aafca579007de.600x338.jpg?t=1554691081', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985710/ss_08393a41bd94ee8cf79b8569389aafca579007de.1920x1080.jpg?t=1554691081'}]",https://steamcdn-a.akamaihd.net/steam/apps/985710/page_bg_generated_v6b.jpg?t=1554691081,"[{'id': 256745309, 'name': 'Launch Trailer', 'thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/256745309/movie.293x165.jpg?t=1552544551', 'webm': {'480': 'http://steamcdn-a.akamaihd.net/steam/apps/256745309/movie480.webm?t=1552544551', 'max': 'http://steamcdn-a.akamaihd.net/steam/apps/256745309/movie_max.webm?t=1552544551'}, 'highlight': True}, {'id': 256743738, 'name': 'Supporter Bundles', 'thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/256743738/movie.293x165.jpg?t=1550894697', 'webm': {'480': 'http://steamcdn-a.akamaihd.net/steam/apps/256743738/movie480.webm?t=1550894697', 'max': 'http://steamcdn-a.akamaihd.net/steam/apps/256743738/movie_max.webm?t=1550894697'}, 'highlight': True}]"
985760,https://steamcdn-a.akamaihd.net/steam/apps/985760/header.jpg?t=1555913394,"[{'id': 0, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985760/ss_0d80a911d8bebb8c5955900af96e9afe9c6e3886.600x338.jpg?t=1555913394', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985760/ss_0d80a911d8bebb8c5955900af96e9afe9c6e3886.1920x1080.jpg?t=1555913394'}, {'id': 1, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985760/ss_73cfc842887bd2383c07d13d1f689926c500272a.600x338.jpg?t=1555913394', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985760/ss_73cfc842887bd2383c07d13d1f689926c500272a.1920x1080.jpg?t=1555913394'}, {'id': 2, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985760/ss_63e70b5887d178dd739cebe0108fd28f2340cc97.600x338.jpg?t=1555913394', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985760/ss_63e70b5887d178dd739cebe0108fd28f2340cc97.1920x1080.jpg?t=1555913394'}, {'id': 3, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985760/ss_be245e7f91ee3be283642ea931ccc3603fadb33f.600x338.jpg?t=1555913394', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985760/ss_be245e7f91ee3be283642ea931ccc3603fadb33f.1920x1080.jpg?t=1555913394'}, {'id': 4, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985760/ss_b24b0e2d174d257270dfeab486f2f4ce40ae290e.600x338.jpg?t=1555913394', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985760/ss_b24b0e2d174d257270dfeab486f2f4ce40ae290e.1920x1080.jpg?t=1555913394'}]",https://steamcdn-a.akamaihd.net/steam/apps/985760/page_bg_generated_v6b.jpg?t=1555913394,
985770,https://steamcdn-a.akamaihd.net/steam/apps/985770/header.jpg?t=1550215225,"[{'id': 0, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985770/ss_28125ada2003bfd8173990fa90a6cda5160b74d7.600x338.jpg?t=1550215225', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985770/ss_28125ada2003bfd8173990fa90a6cda5160b74d7.1920x1080.jpg?t=1550215225'}, {'id': 1, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985770/ss_a0a0f949dcbfed9d9f17b438dc08509e7e43bacd.600x338.jpg?t=1550215225', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985770/ss_a0a0f949dcbfed9d9f17b438dc08509e7e43bacd.1920x1080.jpg?t=1550215225'}, {'id': 2, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985770/ss_456198cd0a476741ade8ca9e8af4fa8931a7ba24.600x338.jpg?t=1550215225', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985770/ss_456198cd0a476741ade8ca9e8af4fa8931a7ba24.1920x1080.jpg?t=1550215225'}, {'id': 3, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985770/ss_656578e6b2421998718a9a49dbadf68ad658dba2.600x338.jpg?t=1550215225', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985770/ss_656578e6b2421998718a9a49dbadf68ad658dba2.1920x1080.jpg?t=1550215225'}, {'id': 4, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985770/ss_c33519691c0f09d334ef1ab1f91d4837f59bb329.600x338.jpg?t=1550215225', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985770/ss_c33519691c0f09d334ef1ab1f91d4837f59bb329.1920x1080.jpg?t=1550215225'}, {'id': 5, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985770/ss_b8f4480ba6cb7d00c6a7e5ac9ced38ed6519d9d7.600x338.jpg?t=1550215225', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985770/ss_b8f4480ba6cb7d00c6a7e5ac9ced38ed6519d9d7.1920x1080.jpg?t=1550215225'}, {'id': 6, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985770/ss_a91e8b25655809db4c9cb400ef1276fa4f26f6cf.600x338.jpg?t=1550215225', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985770/ss_a91e8b25655809db4c9cb400ef1276fa4f26f6cf.1920x1080.jpg?t=1550215225'}, {'id': 7, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985770/ss_44ee9229c42c4607bafdfffd09f446019fd56990.600x338.jpg?t=1550215225', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985770/ss_44ee9229c42c4607bafdfffd09f446019fd56990.1920x1080.jpg?t=1550215225'}, {'id': 8, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985770/ss_909e2bf4b8ad0c728dfdd38b91f768c003e435fb.600x338.jpg?t=1550215225', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985770/ss_909e2bf4b8ad0c728dfdd38b91f768c003e435fb.1920x1080.jpg?t=1550215225'}, {'id': 9, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985770/ss_fe2c1712ffcaa2d78c7e309396f46cd1605cb5ad.600x338.jpg?t=1550215225', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985770/ss_fe2c1712ffcaa2d78c7e309396f46cd1605cb5ad.1920x1080.jpg?t=1550215225'}]",https://steamcdn-a.akamaihd.net/steam/apps/985770/page_bg_generated_v6b.jpg?t=1550215225,"[{'id': 256736023, 'name': 'ArtilleryGlobe_cinematic_trailer', 'thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/256736023/movie.293x165.jpg?t=1543094490', 'webm': {'480': 'http://steamcdn-a.akamaihd.net/steam/apps/256736023/movie480.webm?t=1543094490', 'max': 'http://steamcdn-a.akamaihd.net/steam/apps/256736023/movie_max.webm?t=1543094490'}, 'highlight': True}, {'id': 256743004, 'name': 'ArtilleryGlobe_tutorial', 'thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/256743004/movie.293x165.jpg?t=1550122144', 'webm': {'480': 'http://steamcdn-a.akamaihd.net/steam/apps/256743004/movie480.webm?t=1550122144', 'max': 'http://steamcdn-a.akamaihd.net/steam/apps/256743004/movie_max.webm?t=1550122144'}, 'highlight': True}]"
985800,https://steamcdn-a.akamaihd.net/steam/apps/985800/header.jpg?t=1551279639,"[{'id': 0, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985800/ss_0e9f49fd98fe0762677404c945467433ae1d8dc1.600x338.jpg?t=1551279639', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985800/ss_0e9f49fd98fe0762677404c945467433ae1d8dc1.1920x1080.jpg?t=1551279639'}, {'id': 1, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985800/ss_695fc6d932450e3deb1afd7d6df287ab124bcb25.600x338.jpg?t=1551279639', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985800/ss_695fc6d932450e3deb1afd7d6df287ab124bcb25.1920x1080.jpg?t=1551279639'}, {'id': 2, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985800/ss_a8d1d98eb73ceccf0acfe46592994f55bb01ecba.600x338.jpg?t=1551279639', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985800/ss_a8d1d98eb73ceccf0acfe46592994f55bb01ecba.1920x1080.jpg?t=1551279639'}, {'id': 3, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985800/ss_9ce50c02e8246893396705fd9d01b76b195bd7b8.600x338.jpg?t=1551279639', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985800/ss_9ce50c02e8246893396705fd9d01b76b195bd7b8.1920x1080.jpg?t=1551279639'}, {'id': 4, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985800/ss_2aac257a50615c8e998bef24adeaa25973058688.600x338.jpg?t=1551279639', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985800/ss_2aac257a50615c8e998bef24adeaa25973058688.1920x1080.jpg?t=1551279639'}, {'id': 5, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985800/ss_56ea60dbe0d9e8dbf6e60818d830621ace044c03.600x338.jpg?t=1551279639', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985800/ss_56ea60dbe0d9e8dbf6e60818d830621ace044c03.1920x1080.jpg?t=1551279639'}]",https://steamcdn-a.akamaihd.net/steam/apps/985800/page_bg_generated_v6b.jpg?t=1551279639,"[{'id': 256741281, 'name': 'BATTLLOON Pre-Release Trailer', 'thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/256741281/movie.293x165.jpg?t=1550070016', 'webm': {'480': 'http://steamcdn-a.akamaihd.net/steam/apps/256741281/movie480.webm?t=1550070016', 'max': 'http://steamcdn-a.akamaihd.net/steam/apps/256741281/movie_max.webm?t=1550070016'}, 'highlight': True}]"
985820,https://steamcdn-a.akamaihd.net/steam/apps/985820/header.jpg?t=1547202456,"[{'id': 0, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985820/ss_3f45bcb20c279a00b31710f7cc4d9e2ebc69844f.600x338.jpg?t=1547202456', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985820/ss_3f45bcb20c279a00b31710f7cc4d9e2ebc69844f.1920x1080.jpg?t=1547202456'}, {'id': 1, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985820/ss_93e39cfa1072545e5c81bda7de45b2d5b28286a8.600x338.jpg?t=1547202456', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985820/ss_93e39cfa1072545e5c81bda7de45b2d5b28286a8.1920x1080.jpg?t=1547202456'}, {'id': 2, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985820/ss_749a05ac33ded4861fcfe0f0ae539d2a18ca76f2.600x338.jpg?t=1547202456', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985820/ss_749a05ac33ded4861fcfe0f0ae539d2a18ca76f2.1920x1080.jpg?t=1547202456'}, {'id': 3, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985820/ss_50a87ed83e9ed5c23f08ec161244acb393fd30fe.600x338.jpg?t=1547202456', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985820/ss_50a87ed83e9ed5c23f08ec161244acb393fd30fe.1920x1080.jpg?t=1547202456'}, {'id': 4, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985820/ss_9e8a29338fe08447cc4fab662247c65158c5b85c.600x338.jpg?t=1547202456', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985820/ss_9e8a29338fe08447cc4fab662247c65158c5b85c.1920x1080.jpg?t=1547202456'}, {'id': 5, 'path_thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/985820/ss_76c90d2eb0e4716cc11d97371601ec8eee289a7d.600x338.jpg?t=1547202456', 'path_full': 'https://steamcdn-a.akamaihd.net/steam/apps/985820/ss_76c90d2eb0e4716cc11d97371601ec8eee289a7d.1920x1080.jpg?t=1547202456'}]",https://steamcdn-a.akamaihd.net/steam/apps/985820/page_bg_generated_v6b.jpg?t=1547202456,"[{'id': 256738801, 'name': '落尘之域PV', 'thumbnail': 'https://steamcdn-a.akamaihd.net/steam/apps/256738801/movie.293x165.jpg?t=1545189905', 'webm': {'480': 'http://steamcdn-a.akamaihd.net/steam/apps/256738801/movie480.webm?t=1545189905', 'max': 'http://steamcdn-a.akamaihd.net/steam/apps/256738801/movie_max.webm?t=1545189905'}, 'highlight': True}]"
