,title,recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,author.steamid,author.num_games_owned,author.num_reviews,author.playtime_forever,author.playtime_last_two_weeks,author.playtime_at_review,author.last_played
36,Rising Storm 2 Vietnam,67725795,english,I GOT BANNED FROM MY FAVORITE SERVER FROM SALTY ADMINS LOL NO OFFICIAL SERVERS FUCK THIS GAME,1587427172,1601854964,FALSE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,140,73,8545,1079,8441,1602046676
37,Rising Storm 2 Vietnam,77048971,english,Racist so its pretty good,1601849511,1601849511,TRUE,0,0,0.476190478,0,TRUE,FALSE,FALSE,7.65612E+16,147,7,1898,1768,1184,1602085154
38,Rising Storm 2 Vietnam,77044804,english,"Go home G.I, play Rising Storm 2 Vietnam.",1601842842,1601842842,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,129,15,4161,1112,4087,1601937526
39,Rising Storm 2 Vietnam,77041448,english,Good to be back home :),1601838234,1601838234,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,58,6,403,399,217,1602090943
40,Rising Storm 2 Vietnam,77041199,english,"Some folks are born, made to wave the flag
Ooh, they're red, white and blue
And when the band plays ""Hail to the Chief""
Ooh, they point the cannon at you, Lord
It ain't me
It ain't me
I ain't no senator's son, son
It ain't me
It ain't me
I ain't no fortunate one, no
Some folks are born, silver spoon in hand
Lord, don't they help themselves, y'all
But when the taxman comes to the door
Lord, the house looks like a rummage sale, yeah
It ain't me
It ain't me
I ain't no millionaire's son, no, no
It ain't me
It ain't me
I ain't no fortunate one, no
Yeah, yeah
Some folks inherit star spangled eyes
Ooh, they send you down to war, Lord
And when you ask 'em, ""How much should we give?""
Ooh, they only answer ""More! More! More!"", Y'all
It ain't me
It ain't me
I ain't no military son, son
It ain't me
It ain't me
I ain't no fortunate one, one
It ain't me
It ain't me
I ain't no fortunate one, no, no, no
It ain't me
It ain't me
I ain't no fortunate son, no, no, no",1601837862,1601837862,TRUE,1,2,0.523809552,0,TRUE,FALSE,FALSE,7.65612E+16,78,11,2246,688,2082,1602033628
41,Rising Storm 2 Vietnam,77038350,english,DEFEND THE RICE FIELDS WITH YOUR LIFE!!!!!,1601834232,1601834232,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,9,4,1143,428,1112,1601836116
42,Rising Storm 2 Vietnam,77035189,english,"What a shame !!

The game is pretty good, the concept is decent, a solid tactical shooter squad based game with a commander role with abilities, i cant say any bad things about the game except the outdated graphics and need for some optimization which clearly by now more than 3 years the developers abandoned the game, other than that the game is good.

HOWEVER; the player base is just ruining the game, most of the players are acting like call of duty players in a tactical game; rushing the map jumping like crazies and have 0 communication or commitment for team play and to squad leaders commands, which the game was created for !! 

Also i need to mention the roles being picked by player due to their computer power and connection speed to be faster in loading the map, so good luck getting any good class.

Reference to all that, unfortunately i cant recommend this good game due to its player base.",1601830359,1601830359,FALSE,2,0,0.490125984,0,TRUE,FALSE,FALSE,7.65612E+16,189,3,339,70,339,1601826321
43,Rising Storm 2 Vietnam,76623424,english,this game is trash i got to play it for two weeks then out of know were i cant find any servers and the starting screen has fucked up version of a us marine that fucking blue and purple,1601158439,1601829528,FALSE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,4,1,2325,872,2324,1601845252
44,Rising Storm 2 Vietnam,77033535,english,Go Home GI,1601828243,1601828243,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,60,7,2558,499,2494,1601848121
45,Rising Storm 2 Vietnam,77024877,english,"vietcong soldiers voicer : ""chúng ta sẽ đánh đuổi đế quốc nga ra khỏi mảnh đất của chúng ta"" its mean ""we will drive the Russian empire out of our land"" and excuse me WTF is that ?",1601817632,1601818382,FALSE,0,1,0,0,TRUE,FALSE,FALSE,7.65612E+16,14,1,2909,125,2909,1601371855
46,Rising Storm 2 Vietnam,77016188,english,no i wont describe what i liked or disliked about this product.,1601804997,1601804997,TRUE,0,2,0,0,TRUE,FALSE,FALSE,7.65612E+16,68,2,1976,742,1672,1601919280
47,Rising Storm 2 Vietnam,77011230,english,Pretty fun but some of community takes it way too serious,1601796945,1601796945,TRUE,0,0,0.476190478,0,TRUE,FALSE,FALSE,7.65612E+16,28,1,806,806,192,1602042802
48,Rising Storm 2 Vietnam,77006931,english,I really enjoy this game. its pretty fun,1601789123,1601789123,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,13,4,848,26,848,1601789067
49,Rising Storm 2 Vietnam,77006886,english,good,1601789020,1601789020,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,60,3,1421,293,1127,1601960547
50,Rising Storm 2 Vietnam,77006252,english,good game,1601787773,1601787773,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,102,4,5155,33,5155,1601785182
51,Rising Storm 2 Vietnam,46518254,english,M60 go brrrr,1542952203,1601784980,TRUE,1,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,12,2,72316,2673,71839,1602090607
52,Rising Storm 2 Vietnam,77003921,english,has Owen Gun so good game,1601783468,1601783468,TRUE,2,0,0.526315808,0,TRUE,FALSE,FALSE,7.65612E+16,83,28,675,0,675,1559301739
53,Rising Storm 2 Vietnam,77003878,english,Pog,1601783377,1601783377,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,15,3,2188,164,2057,1601944673
54,Rising Storm 2 Vietnam,77002338,english,"Is a good ol' time until you watch Billy burn alive in a poorly dropped Napalm.
",1601780756,1601780756,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,73,16,4172,1332,2840,1602089495
55,Rising Storm 2 Vietnam,76998188,english,our homes are safe!!!!!,1601773173,1601773173,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,58,10,5537,370,5404,1601781118
56,Rising Storm 2 Vietnam,76996887,english,go home g.i.,1601770723,1601770723,TRUE,1,0,0.523809552,0,TRUE,FALSE,FALSE,7.65612E+16,110,6,2160,2127,955,1602044115
57,Rising Storm 2 Vietnam,76996616,english,fun,1601770240,1601770240,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,25,1,1111,404,999,1601863460
58,Rising Storm 2 Vietnam,76995823,english,the game will be free on epic games from Oct 08 to Oct15 get it you wont regret it,1601768868,1601768868,TRUE,1,0,0.523809552,0,TRUE,FALSE,FALSE,7.65612E+16,46,7,8142,296,8142,1601399349
59,Rising Storm 2 Vietnam,76990300,english,Very nice yes yes,1601759924,1601759924,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,9,1,1418,1418,688,1602016316
60,Rising Storm 2 Vietnam,76988329,english,"can be quite a fun game but gets quite boring quickly, if you dont mind enjoying the fun while it lasts then go ahead spend your money on it. However the community can be quite toxic (the people u will be playing with) and with most RO games newbies arent really welcome in or players that want to improve on certain roles such as pilots.",1601757151,1601757151,FALSE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,63,7,18340,240,18340,1601757039
61,Rising Storm 2 Vietnam,76987140,english,"The game allows friendly fire and does not designate who is an enemy.

And since everyone can customize their toon, it makes it EXTREMELY hard to tell who you are shooting at.

The game has a lot of very promising ideas, but its just too frustrating to figure out who you are supposed to be shooting at.",1601755528,1601755528,FALSE,1,0,0.418250978,0,TRUE,FALSE,FALSE,7.65612E+16,108,14,68,52,68,1601609495
62,Rising Storm 2 Vietnam,76978428,english,"""Welcome to Estalia gentlemen. I will not lie, the chances of your survival are small. Some may even turn against your friends as living corpses, but you have my word that I will use my arcane gifts to ensure your bodies are given unto Morr's Garden. This is the greatest reward, more than even gold, for the fate of your soul is an eternal concern. Now come, follow me. Strike down the undead that rise against us, allow me to find this eldritch amulet. I ask not for my own selfish studies, but for the good of the Empire.""",1601744339,1601744339,TRUE,0,0,0,0,TRUE,FALSE,FALSE,7.65612E+16,65,22,3096,0,3096,1586829473
